ID,Language_ID,Parameter_ID,Value,Code_ID,Comment,Source,Marginal,Catalog,Contribution_ID
1,nuuchahnulth,BIPA_p_u0070,p,,,Carlson2001,false,jipa,nuuchahnulth
2,nuuchahnulth,BIPA_t_u0074,t,,,Carlson2001,false,jipa,nuuchahnulth
3,nuuchahnulth,BIPA_k_u006B,k,,,Carlson2001,false,jipa,nuuchahnulth
4,nuuchahnulth,BIPA_kw_u006Bu02B7,kʷ,,,Carlson2001,false,jipa,nuuchahnulth
5,nuuchahnulth,BIPA_q_u0071,q,,,Carlson2001,false,jipa,nuuchahnulth
6,nuuchahnulth,BIPA_qw_u0071u02B7,qʷ,,,Carlson2001,false,jipa,nuuchahnulth
7,nuuchahnulth,BIPA__u0294,ʔ,,,Carlson2001,false,jipa,nuuchahnulth
8,nuuchahnulth,BIPA_m_u006D,m,,,Carlson2001,false,jipa,nuuchahnulth
9,nuuchahnulth,BIPA_n_u006E,n,,,Carlson2001,false,jipa,nuuchahnulth
10,nuuchahnulth,BIPA_s_u0073,s,,,Carlson2001,false,jipa,nuuchahnulth
11,nuuchahnulth,BIPA_s_u0283,ʃ,,,Carlson2001,false,jipa,nuuchahnulth
12,nuuchahnulth,BIPA_x_u0078,x,,,Carlson2001,false,jipa,nuuchahnulth
13,nuuchahnulth,BIPA_xw_u0078u02B7,xʷ,,,Carlson2001,false,jipa,nuuchahnulth
14,nuuchahnulth,BIPA_kh_u03C7,χ,,,Carlson2001,false,jipa,nuuchahnulth
15,nuuchahnulth,BIPA_khw_u03C7u02B7,χʷ,,,Carlson2001,false,jipa,nuuchahnulth
16,nuuchahnulth,BIPA_h_u0127,ħ,,,Carlson2001,false,jipa,nuuchahnulth
17,nuuchahnulth,BIPA_h_u0068,h,,,Carlson2001,false,jipa,nuuchahnulth
18,nuuchahnulth,BIPA_ts_u0074u0073,ts,,,Carlson2001,false,jipa,nuuchahnulth
19,nuuchahnulth,BIPA_ts_u0074u0283,tʃ,,,Carlson2001,false,jipa,nuuchahnulth
20,nuuchahnulth,BIPA_l_u026C,ɬ,,,Carlson2001,false,jipa,nuuchahnulth
21,nuuchahnulth,BIPA_tl_u0074u026C,tɬ,,,Carlson2001,false,jipa,nuuchahnulth
22,nuuchahnulth,BIPA_j_u006A,j,,,Carlson2001,false,jipa,nuuchahnulth
23,nuuchahnulth,BIPA_w_u0077,w,,,Carlson2001,false,jipa,nuuchahnulth
24,nuuchahnulth,BIPA__u0294,ʔ,,,Carlson2001,false,jipa,nuuchahnulth
25,nuuchahnulth,BIPA_p_u0070u0027,p',,,Carlson2001,false,jipa,nuuchahnulth
26,nuuchahnulth,BIPA_t_u0074u0027,t',,,Carlson2001,false,jipa,nuuchahnulth
27,nuuchahnulth,BIPA_k_u006Bu0027,k',,,Carlson2001,false,jipa,nuuchahnulth
28,nuuchahnulth,BIPA_kw_u006Bu02B7u0027,kʷ',,,Carlson2001,false,jipa,nuuchahnulth
29,nuuchahnulth,BIPA_ts_u0074u0073u0027,ts',,,Carlson2001,false,jipa,nuuchahnulth
30,nuuchahnulth,BIPA_ts_u0074u0283u0027,tʃ',,,Carlson2001,false,jipa,nuuchahnulth
31,nuuchahnulth,BIPA_tl_u0074u026Cu0027,tɬ',,,Carlson2001,false,jipa,nuuchahnulth
32,nuuchahnulth,UNK_m_u0294u006D,ʔm,,,Carlson2001,false,jipa,nuuchahnulth
33,nuuchahnulth,UNK_n_u0294u006E,ʔn,,,Carlson2001,false,jipa,nuuchahnulth
34,nuuchahnulth,UNK_j_u0294u006A,ʔj,,,Carlson2001,false,jipa,nuuchahnulth
35,nuuchahnulth,UNK_w_u0294u0077,ʔw,,,Carlson2001,false,jipa,nuuchahnulth
36,nuuchahnulth,BIPA_i_u0069u02D0,iː,,,Carlson2001,false,jipa,nuuchahnulth
37,nuuchahnulth,BIPA_i_u0069,i,,,Carlson2001,false,jipa,nuuchahnulth
38,nuuchahnulth,BIPA_u_u0075u02D0,uː,,,Carlson2001,false,jipa,nuuchahnulth
39,nuuchahnulth,BIPA_u_u0075,u,,,Carlson2001,false,jipa,nuuchahnulth
40,nuuchahnulth,BIPA_a_u0061u02D0,aː,,,Carlson2001,false,jipa,nuuchahnulth
41,nuuchahnulth,BIPA_a_u0061,a,,,Carlson2001,false,jipa,nuuchahnulth
42,nuuchahnulth,BIPA_e_u025Bu02D0,ɛː,,,Carlson2001,false,jipa,nuuchahnulth
43,nuuchahnulth,BIPA_o_u0254u02D0,ɔː,,,Carlson2001,false,jipa,nuuchahnulth
44,cypriotgreek,BIPA_p_u0070,p,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
45,cypriotgreek,BIPA_t_u0074,t,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
46,cypriotgreek,BIPA_k_u006B,k,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
47,cypriotgreek,BIPA_f_u0066,f,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
48,cypriotgreek,BIPA_v_u0076,v,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
49,cypriotgreek,BIPA_th_u03B8,θ,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
50,cypriotgreek,BIPA_d_u00F0,ð,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
51,cypriotgreek,BIPA_s_u0073,s,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
52,cypriotgreek,BIPA_z_u007A,z,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
53,cypriotgreek,BIPA_s_u0283,ʃ,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
54,cypriotgreek,BIPA_z_u0292,ʒ,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
55,cypriotgreek,BIPA_x_u0078,x,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
56,cypriotgreek,BIPA_g_u0263,ɣ,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
57,cypriotgreek,BIPA_ts_u0074u0283,tʃ,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
58,cypriotgreek,BIPA_m_u006D,m,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
59,cypriotgreek,BIPA_n_u006E,n,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
60,cypriotgreek,BIPA_r_u027E,ɾ,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
61,cypriotgreek,BIPA_l_u006C,l,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
62,cypriotgreek,BIPA_i_u0069,i,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
63,cypriotgreek,BIPA_e_u025B,ɛ,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
64,cypriotgreek,BIPA_a_u0250,ɐ,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
65,cypriotgreek,BIPA_o_u0254,ɔ,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
66,cypriotgreek,BIPA_u_u0075,u,,,Arvaniti1999Cypriot,false,jipa,cypriotgreek
67,hungarian,BIPA_p_u0070,p,,,Szende1994,false,jipa,hungarian
68,hungarian,BIPA_b_u0062,b,,,Szende1994,false,jipa,hungarian
69,hungarian,BIPA_t_u0074,t,,,Szende1994,false,jipa,hungarian
70,hungarian,BIPA_d_u0064,d,,,Szende1994,false,jipa,hungarian
71,hungarian,BIPA_k_u006B,k,,,Szende1994,false,jipa,hungarian
72,hungarian,BIPA_g_u0067,g,,,Szende1994,false,jipa,hungarian
73,hungarian,BIPA_ts_u0074u0073,ts,,,Szende1994,false,jipa,hungarian
74,hungarian,BIPA_dz_u0064u007A,dz,,,Szende1994,false,jipa,hungarian
75,hungarian,BIPA_ts_u0074u0283,tʃ,,,Szende1994,false,jipa,hungarian
76,hungarian,BIPA_dz_u0064u0292,dʒ,,,Szende1994,false,jipa,hungarian
77,hungarian,BIPA_cc_u0063u00E7,cç,,,Szende1994,false,jipa,hungarian
78,hungarian,BIPA_jj_u025Fu029D,ɟʝ,,,Szende1994,false,jipa,hungarian
79,hungarian,BIPA_m_u006D,m,,,Szende1994,false,jipa,hungarian
80,hungarian,BIPA_n_u006E,n,,,Szende1994,false,jipa,hungarian
81,hungarian,BIPA_n_u0272,ɲ,,,Szende1994,false,jipa,hungarian
82,hungarian,BIPA_f_u0066,f,,,Szende1994,false,jipa,hungarian
83,hungarian,BIPA_v_u0076,v,,,Szende1994,false,jipa,hungarian
84,hungarian,BIPA_s_u0073,s,,,Szende1994,false,jipa,hungarian
85,hungarian,BIPA_z_u007A,z,,,Szende1994,false,jipa,hungarian
86,hungarian,BIPA_s_u0283,ʃ,,,Szende1994,false,jipa,hungarian
87,hungarian,BIPA_z_u0292,ʒ,,,Szende1994,false,jipa,hungarian
88,hungarian,BIPA_h_u0068,h,,,Szende1994,false,jipa,hungarian
89,hungarian,BIPA_r_u0072,r,,,Szende1994,false,jipa,hungarian
90,hungarian,BIPA_j_u006A,j,,,Szende1994,false,jipa,hungarian
91,hungarian,BIPA_l_u006C,l,,,Szende1994,false,jipa,hungarian
92,hungarian,BIPA_p_u0070u02D0,pː,,,Szende1994,false,jipa,hungarian
93,hungarian,BIPA_b_u0062u02D0,bː,,,Szende1994,false,jipa,hungarian
94,hungarian,BIPA_t_u0074u02D0,tː,,,Szende1994,false,jipa,hungarian
95,hungarian,BIPA_d_u0064u02D0,dː,,,Szende1994,false,jipa,hungarian
96,hungarian,BIPA_k_u006Bu02D0,kː,,,Szende1994,false,jipa,hungarian
97,hungarian,BIPA_g_u0067u02D0,gː,,,Szende1994,false,jipa,hungarian
98,hungarian,BIPA_ts_u0074u0073u02D0,tsː,,,Szende1994,false,jipa,hungarian
99,hungarian,BIPA_dz_u0064u007Au02D0,dzː,,,Szende1994,false,jipa,hungarian
100,hungarian,BIPA_ts_u0074u0283u02D0,tʃː,,,Szende1994,false,jipa,hungarian
101,hungarian,BIPA_dz_u0064u0292u02D0,dʒː,,,Szende1994,false,jipa,hungarian
102,hungarian,BIPA_cc_u0063u00E7u02D0,cçː,,,Szende1994,false,jipa,hungarian
103,hungarian,BIPA_jj_u025Fu029Du02D0,ɟʝː,,,Szende1994,false,jipa,hungarian
104,hungarian,BIPA_m_u006Du02D0,mː,,,Szende1994,false,jipa,hungarian
105,hungarian,BIPA_n_u006Eu02D0,nː,,,Szende1994,false,jipa,hungarian
106,hungarian,BIPA_n_u0272u02D0,ɲː,,,Szende1994,false,jipa,hungarian
107,hungarian,BIPA_f_u0066u02D0,fː,,,Szende1994,false,jipa,hungarian
108,hungarian,BIPA_v_u0076u02D0,vː,,,Szende1994,false,jipa,hungarian
109,hungarian,BIPA_s_u0073u02D0,sː,,,Szende1994,false,jipa,hungarian
110,hungarian,BIPA_z_u007Au02D0,zː,,,Szende1994,false,jipa,hungarian
111,hungarian,BIPA_s_u0283u02D0,ʃː,,,Szende1994,false,jipa,hungarian
112,hungarian,BIPA_z_u0292u02D0,ʒː,,,Szende1994,false,jipa,hungarian
113,hungarian,BIPA_h_u0068u02D0,hː,,,Szende1994,false,jipa,hungarian
114,hungarian,BIPA_r_u0072u02D0,rː,,,Szende1994,false,jipa,hungarian
115,hungarian,BIPA_j_u006Au02D0,jː,,,Szende1994,false,jipa,hungarian
116,hungarian,BIPA_l_u006Cu02D0,lː,,,Szende1994,false,jipa,hungarian
117,hungarian,BIPA_i_u0069u02D0,iː,,,Szende1994,false,jipa,hungarian
118,hungarian,BIPA_i_u0069,i,,,Szende1994,false,jipa,hungarian
119,hungarian,BIPA_y_u0079u02D0,yː,,,Szende1994,false,jipa,hungarian
120,hungarian,BIPA_y_u0079,y,,,Szende1994,false,jipa,hungarian
121,hungarian,BIPA_o_u00F8u02D0,øː,,,Szende1994,false,jipa,hungarian
122,hungarian,BIPA_o_u00F8,ø,,,Szende1994,false,jipa,hungarian
123,hungarian,BIPA_e_u0065u02D0,eː,,,Szende1994,false,jipa,hungarian
124,hungarian,BIPA_e_u0065u02D1,eˑ,,,Szende1994,false,jipa,hungarian
125,hungarian,BIPA_e_u025B,ɛ,,,Szende1994,false,jipa,hungarian
126,hungarian,BIPA_u_u0075u02D0,uː,,,Szende1994,false,jipa,hungarian
127,hungarian,BIPA_u_u0075,u,,,Szende1994,false,jipa,hungarian
128,hungarian,BIPA_o_u006Fu02D0,oː,,,Szende1994,false,jipa,hungarian
129,hungarian,BIPA_o_u006Fu02D1,oˑ,,,Szende1994,false,jipa,hungarian
130,hungarian,BIPA_o_u006F,o,,,Szende1994,false,jipa,hungarian
131,hungarian,BIPA_a_u0251,ɑ,,,Szende1994,false,jipa,hungarian
132,hungarian,BIPA_a_u0061u02D0,aː,,,Szende1994,false,jipa,hungarian
133,hungarian,BIPA_a_u0251u02D0,ɑː,,,Szende1994,false,jipa,hungarian
134,hungarian,BIPA_e_u025Bu02D0,ɛː,,,Szende1994,false,jipa,hungarian
135,jicarillaapache,BIPA_th_u0074u02B0,tʰ,,,Tuttle2002,false,jipa,jicarillaapache
136,jicarillaapache,BIPA_kh_u006Bu02B0,kʰ,,,Tuttle2002,false,jipa,jicarillaapache
137,jicarillaapache,BIPA_kwh_u006Bu02B7u02B0,kʷʰ,,,Tuttle2002,false,jipa,jicarillaapache
138,jicarillaapache,BIPA_p_u0070,p,,,Tuttle2002,false,jipa,jicarillaapache
139,jicarillaapache,BIPA_t_u0074,t,,,Tuttle2002,false,jipa,jicarillaapache
140,jicarillaapache,BIPA_d_u0064,d,,,Tuttle2002,false,jipa,jicarillaapache
141,jicarillaapache,BIPA_k_u006B,k,,,Tuttle2002,false,jipa,jicarillaapache
142,jicarillaapache,BIPA_kw_u006Bu02B7,kʷ,,,Tuttle2002,false,jipa,jicarillaapache
143,jicarillaapache,BIPA__u0294,ʔ,,,Tuttle2002,false,jipa,jicarillaapache
144,jicarillaapache,BIPA_tsh_u0074u0073u02B0,tsʰ,,,Tuttle2002,false,jipa,jicarillaapache
145,jicarillaapache,BIPA_tsh_u0074u0283u02B0,tʃʰ,,,Tuttle2002,false,jipa,jicarillaapache
146,jicarillaapache,BIPA_ts_u0074u0073,ts,,,Tuttle2002,false,jipa,jicarillaapache
147,jicarillaapache,BIPA_ts_u0074u0283,tʃ,,,Tuttle2002,false,jipa,jicarillaapache
148,jicarillaapache,BIPA_tlh_u0074u026Cu02B0,tɬʰ,,,Tuttle2002,false,jipa,jicarillaapache
149,jicarillaapache,BIPA_tl_u0074u026C,tɬ,,,Tuttle2002,false,jipa,jicarillaapache
150,jicarillaapache,BIPA_m_u006D,m,,,Tuttle2002,false,jipa,jicarillaapache
151,jicarillaapache,BIPA_n_u006E,n,,,Tuttle2002,false,jipa,jicarillaapache
152,jicarillaapache,BIPA_j_u006A,j,,,Tuttle2002,false,jipa,jicarillaapache
153,jicarillaapache,BIPA_l_u006C,l,,,Tuttle2002,false,jipa,jicarillaapache
154,jicarillaapache,BIPA_s_u0073,s,,,Tuttle2002,false,jipa,jicarillaapache
155,jicarillaapache,BIPA_z_u007A,z,,,Tuttle2002,false,jipa,jicarillaapache
156,jicarillaapache,BIPA_s_u0283,ʃ,,,Tuttle2002,false,jipa,jicarillaapache
157,jicarillaapache,BIPA_z_u0292,ʒ,,,Tuttle2002,false,jipa,jicarillaapache
158,jicarillaapache,BIPA_x_u0078,x,,,Tuttle2002,false,jipa,jicarillaapache
159,jicarillaapache,BIPA_g_u0263,ɣ,,,Tuttle2002,false,jipa,jicarillaapache
160,jicarillaapache,BIPA_xw_u0078u02B7,xʷ,,,Tuttle2002,false,jipa,jicarillaapache
161,jicarillaapache,BIPA_gw_u0263u02B7,ɣʷ,,,Tuttle2002,false,jipa,jicarillaapache
162,jicarillaapache,BIPA_l_u026C,ɬ,,,Tuttle2002,false,jipa,jicarillaapache
163,jicarillaapache,BIPA_h_u0068,h,,,Tuttle2002,false,jipa,jicarillaapache
164,jicarillaapache,BIPA_t_u0074u2019,t’,,,Tuttle2002,false,jipa,jicarillaapache
165,jicarillaapache,BIPA_k_u006Bu2019,k’,,,Tuttle2002,false,jipa,jicarillaapache
166,jicarillaapache,BIPA_ts_u0074u0073u2019,ts’,,,Tuttle2002,false,jipa,jicarillaapache
167,jicarillaapache,BIPA_ts_u0074u0283u2019,tʃ’,,,Tuttle2002,false,jipa,jicarillaapache
168,jicarillaapache,BIPA_tl_u0074u026Cu2019,tɬ’,,,Tuttle2002,false,jipa,jicarillaapache
169,jicarillaapache,BIPA_i_u0069u02D0,iː,,,Tuttle2002,false,jipa,jicarillaapache
170,jicarillaapache,BIPA_i_u0069,i,,,Tuttle2002,false,jipa,jicarillaapache
171,jicarillaapache,BIPA_e_u025Bu02D0,ɛː,,,Tuttle2002,false,jipa,jicarillaapache
172,jicarillaapache,BIPA_e_u025B,ɛ,,,Tuttle2002,false,jipa,jicarillaapache
173,jicarillaapache,BIPA_a_u0061u02D0,aː,,,Tuttle2002,false,jipa,jicarillaapache
174,jicarillaapache,BIPA_a_u0061,a,,,Tuttle2002,false,jipa,jicarillaapache
175,jicarillaapache,BIPA_o_u006Fu02D0,oː,,,Tuttle2002,false,jipa,jicarillaapache
176,jicarillaapache,BIPA_o_u006F,o,,,Tuttle2002,false,jipa,jicarillaapache
177,jicarillaapache,BIPA_i_u026A,ɪ,,,Tuttle2002,false,jipa,jicarillaapache
178,jicarillaapache,BIPA_u_u028A,ʊ,,,Tuttle2002,false,jipa,jicarillaapache
179,jicarillaapache,BIPA_i_u0129,ĩ,,,Tuttle2002,false,jipa,jicarillaapache
180,jicarillaapache,BIPA_e_u025Bu0303,ɛ̃,,,Tuttle2002,false,jipa,jicarillaapache
181,jicarillaapache,BIPA_a_u00E3,ã,,,Tuttle2002,false,jipa,jicarillaapache
182,jicarillaapache,BIPA_o_u00F5,õ,,,Tuttle2002,false,jipa,jicarillaapache
183,jicarillaapache,BIPA_i_u0129u02D0,ĩː,,,Tuttle2002,false,jipa,jicarillaapache
184,jicarillaapache,BIPA_e_u025Bu0303u02D0,ɛ̃ː,,,Tuttle2002,false,jipa,jicarillaapache
185,jicarillaapache,BIPA_a_u00E3u02D0,ãː,,,Tuttle2002,false,jipa,jicarillaapache
186,jicarillaapache,BIPA_o_u00F5u02D0,õː,,,Tuttle2002,false,jipa,jicarillaapache
187,dariafghanpersianinformal,BIPA_p_u0070,p,,,Baker2016,false,jipa,dariafghanpersianinformal
188,dariafghanpersianinformal,BIPA_b_u0062,b,,,Baker2016,false,jipa,dariafghanpersianinformal
189,dariafghanpersianinformal,BIPA_t_u0074,t,,,Baker2016,false,jipa,dariafghanpersianinformal
190,dariafghanpersianinformal,BIPA_d_u0064,d,,,Baker2016,false,jipa,dariafghanpersianinformal
191,dariafghanpersianinformal,BIPA_k_u006B,k,,,Baker2016,false,jipa,dariafghanpersianinformal
192,dariafghanpersianinformal,BIPA_g_u0067,g,,,Baker2016,false,jipa,dariafghanpersianinformal
193,dariafghanpersianinformal,BIPA_q_u0071,q,,,Baker2016,false,jipa,dariafghanpersianinformal
194,dariafghanpersianinformal,BIPA_m_u006D,m,,,Baker2016,false,jipa,dariafghanpersianinformal
195,dariafghanpersianinformal,BIPA_n_u006E,n,,,Baker2016,false,jipa,dariafghanpersianinformal
196,dariafghanpersianinformal,BIPA_f_u0066,f,,,Baker2016,false,jipa,dariafghanpersianinformal
197,dariafghanpersianinformal,BIPA_s_u0073,s,,,Baker2016,false,jipa,dariafghanpersianinformal
198,dariafghanpersianinformal,BIPA_z_u007A,z,,,Baker2016,false,jipa,dariafghanpersianinformal
199,dariafghanpersianinformal,BIPA_s_u0283,ʃ,,,Baker2016,false,jipa,dariafghanpersianinformal
200,dariafghanpersianinformal,BIPA_z_u0292,ʒ,,,Baker2016,false,jipa,dariafghanpersianinformal
201,dariafghanpersianinformal,BIPA_s_u0073,s,,,Baker2016,false,jipa,dariafghanpersianinformal
202,dariafghanpersianinformal,BIPA_x_u0078,x,,,Baker2016,false,jipa,dariafghanpersianinformal
203,dariafghanpersianinformal,BIPA_g_u0263,ɣ,,,Baker2016,false,jipa,dariafghanpersianinformal
204,dariafghanpersianinformal,BIPA_h_u0068,h,,,Baker2016,false,jipa,dariafghanpersianinformal
205,dariafghanpersianinformal,BIPA_ts_u0074u0283,tʃ,,,Baker2016,false,jipa,dariafghanpersianinformal
206,dariafghanpersianinformal,BIPA_dz_u0064u0292,dʒ,,,Baker2016,false,jipa,dariafghanpersianinformal
207,dariafghanpersianinformal,BIPA_r_u027E,ɾ,,,Baker2016,false,jipa,dariafghanpersianinformal
208,dariafghanpersianinformal,BIPA_w_u0077,w,,,Baker2016,false,jipa,dariafghanpersianinformal
209,dariafghanpersianinformal,BIPA_j_u006A,j,,,Baker2016,false,jipa,dariafghanpersianinformal
210,dariafghanpersianinformal,BIPA_l_u006C,l,,,Baker2016,false,jipa,dariafghanpersianinformal
211,dariafghanpersianinformal,BIPA_i_u0069,i,,,Baker2016,false,jipa,dariafghanpersianinformal
212,dariafghanpersianinformal,BIPA_e_u0065,e,,,Baker2016,false,jipa,dariafghanpersianinformal
213,dariafghanpersianinformal,BIPA_e_u025B,ɛ,,,Baker2016,false,jipa,dariafghanpersianinformal
214,dariafghanpersianinformal,BIPA_a_u0250,ɐ,,,Baker2016,false,jipa,dariafghanpersianinformal
215,dariafghanpersianinformal,BIPA__u028C,ʌ,,,Baker2016,false,jipa,dariafghanpersianinformal
216,dariafghanpersianinformal,BIPA_u_u028A,ʊ,,,Baker2016,false,jipa,dariafghanpersianinformal
217,dariafghanpersianinformal,BIPA_o_u006F,o,,,Baker2016,false,jipa,dariafghanpersianinformal
218,dariafghanpersianinformal,BIPA_u_u0075,u,,,Baker2016,false,jipa,dariafghanpersianinformal
219,dariafghanpersianinformal,BIPA_ai_u0250u0069,ɐi,,,Baker2016,false,jipa,dariafghanpersianinformal
220,dariafghanpersianinformal,BIPA_au_u0250u0075,ɐu,,,Baker2016,false,jipa,dariafghanpersianinformal
221,dariafghanpersianinformal,BIPA_i_u028Cu0069,ʌi,,,Baker2016,false,jipa,dariafghanpersianinformal
222,dariafghanpersianinformal,BIPA_ui_u0075u0069,ui,,,Baker2016,false,jipa,dariafghanpersianinformal
223,irish,BIPA_pg_u0070u02E0,pˠ,,,Chasaide1995,false,jipa,irish
224,irish,BIPA_bg_u0062u02E0,bˠ,,,Chasaide1995,false,jipa,irish
225,irish,BIPA_pj_u0070u02B2,pʲ,,,Chasaide1995,false,jipa,irish
226,irish,BIPA_bj_u0062u02B2,bʲ,,,Chasaide1995,false,jipa,irish
227,irish,BIPA_tg_u0074u032Au02E0,t̪ˠ,,,Chasaide1995,false,jipa,irish
228,irish,BIPA_dg_u0064u032Au02E0,d̪ˠ,,,Chasaide1995,false,jipa,irish
229,irish,BIPA_tj_u0074u02B2,tʲ,,,Chasaide1995,false,jipa,irish
230,irish,BIPA_dj_u0064u02B2,dʲ,,,Chasaide1995,false,jipa,irish
231,irish,BIPA_c_u0063,c,,,Chasaide1995,false,jipa,irish
232,irish,BIPA_j_u025F,ɟ,,,Chasaide1995,false,jipa,irish
233,irish,BIPA_k_u006B,k,,,Chasaide1995,false,jipa,irish
234,irish,BIPA_g_u0067,g,,,Chasaide1995,false,jipa,irish
235,irish,BIPA_fg_u0066u02E0,fˠ,,,Chasaide1995,false,jipa,irish
236,irish,BIPA_w_u0077,w,,,Chasaide1995,false,jipa,irish
237,irish,BIPA_fj_u0066u02B2,fʲ,,,Chasaide1995,false,jipa,irish
238,irish,BIPA_vj_u0076u02B2,vʲ,,,Chasaide1995,false,jipa,irish
239,irish,BIPA_sg_u0073u02E0,sˠ,,,Chasaide1995,false,jipa,irish
240,irish,BIPA_c_u0255,ɕ,,,Chasaide1995,false,jipa,irish
241,irish,BIPA_c_u00E7,ç,,,Chasaide1995,false,jipa,irish
242,irish,BIPA_j_u006A,j,,,Chasaide1995,false,jipa,irish
243,irish,BIPA_x_u0078,x,,,Chasaide1995,false,jipa,irish
244,irish,BIPA_g_u0263,ɣ,,,Chasaide1995,false,jipa,irish
245,irish,BIPA_h_u0068,h,,,Chasaide1995,false,jipa,irish
246,irish,BIPA_mg_u006Du02E0,mˠ,,,Chasaide1995,false,jipa,irish
247,irish,BIPA_mj_u006Du02B2,mʲ,,,Chasaide1995,false,jipa,irish
248,irish,BIPA_ng_u006Eu032Au02E0,n̪ˠ,,,Chasaide1995,false,jipa,irish
249,irish,BIPA_n_u006E,n,,,Chasaide1995,false,jipa,irish
250,irish,BIPA_nj_u006Eu02B2,nʲ,,,Chasaide1995,false,jipa,irish
251,irish,BIPA_n_u0272,ɲ,,,Chasaide1995,false,jipa,irish
252,irish,BIPA_ng_u014B,ŋ,,,Chasaide1995,false,jipa,irish
253,irish,BIPA_rg_u027Eu02E0,ɾˠ,,,Chasaide1995,false,jipa,irish
254,irish,BIPA_rj_u027Eu02B2,ɾʲ,,,Chasaide1995,false,jipa,irish
255,irish,BIPA_lg_u006Cu032Au02E0,l̪ˠ,,,Chasaide1995,false,jipa,irish
256,irish,BIPA_l_u006C,l,,,Chasaide1995,false,jipa,irish
257,irish,BIPA_lj_u006Cu02B2,lʲ,,,Chasaide1995,false,jipa,irish
258,irish,BIPA_i_u0069,i,,,Chasaide1995,false,jipa,irish
259,irish,BIPA_e_u0065,e,,,Chasaide1995,false,jipa,irish
260,irish,BIPA_e_u025B,ɛ,,,Chasaide1995,false,jipa,irish
261,irish,BIPA_ae_u00E6,æ,,,Chasaide1995,false,jipa,irish
262,irish,BIPA_a_u0061,a,,,Chasaide1995,false,jipa,irish
263,irish,BIPA_o_u0254,ɔ,,,Chasaide1995,false,jipa,irish
264,irish,BIPA__u028C,ʌ,,,Chasaide1995,false,jipa,irish
265,irish,BIPA__u0259,ə,,,Chasaide1995,false,jipa,irish
266,irish,BIPA_u_u0264,ɤ,,,Chasaide1995,false,jipa,irish
267,irish,BIPA_i_u026A,ɪ,,,Chasaide1995,false,jipa,irish
268,irish,BIPA_u_u0075,u,,,Chasaide1995,false,jipa,irish
269,irish,BIPA_o_u006F,o,,,Chasaide1995,false,jipa,irish
270,irish,BIPA_ia_u0069u0061,ia,,,Chasaide1995,false,jipa,irish
271,irish,BIPA_ua_u0075u0061,ua,,,Chasaide1995,false,jipa,irish
272,irish,BIPA_au_u0061u0075,au,,,Chasaide1995,false,jipa,irish
273,chinesehongkongcantonese,BIPA_p_u0070,p,,,Zee1991,false,jipa,chinesehongkongcantonese
274,chinesehongkongcantonese,BIPA_ph_u0070u02B0,pʰ,,,Zee1991,false,jipa,chinesehongkongcantonese
275,chinesehongkongcantonese,BIPA_t_u0074,t,,,Zee1991,false,jipa,chinesehongkongcantonese
276,chinesehongkongcantonese,BIPA_th_u0074u02B0,tʰ,,,Zee1991,false,jipa,chinesehongkongcantonese
277,chinesehongkongcantonese,BIPA_k_u006B,k,,,Zee1991,false,jipa,chinesehongkongcantonese
278,chinesehongkongcantonese,BIPA_kh_u006Bu02B0,kʰ,,,Zee1991,false,jipa,chinesehongkongcantonese
279,chinesehongkongcantonese,BIPA_kw_u006Bu02B7,kʷ,,,Zee1991,false,jipa,chinesehongkongcantonese
280,chinesehongkongcantonese,BIPA_kwh_u006Bu02B7u02B0,kʷʰ,,,Zee1991,false,jipa,chinesehongkongcantonese
281,chinesehongkongcantonese,BIPA_m_u006D,m,,,Zee1991,false,jipa,chinesehongkongcantonese
282,chinesehongkongcantonese,BIPA_n_u006E,n,,,Zee1991,false,jipa,chinesehongkongcantonese
283,chinesehongkongcantonese,BIPA_ng_u014B,ŋ,,,Zee1991,false,jipa,chinesehongkongcantonese
284,chinesehongkongcantonese,BIPA_r_u0072,r,,,Zee1991,false,jipa,chinesehongkongcantonese
285,chinesehongkongcantonese,BIPA_f_u0066,f,,,Zee1991,false,jipa,chinesehongkongcantonese
